"narr86","nfarr86","nparr86","pcnv","avgsen","tottime","ptime86","qemp86","inc86","durat","black","hispan","born60","pcnvsq","pt86sq","inc86sq"
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,1,6.59999990463257,7,0,1,0,0,0,43.5599975585938
0,0,0,0,0,0,0,2,31.2999992370605,2,0,1,0,0,0,979.68994140625
0,0,0,0,0,0,0,4,59.2000007629395,0,0,0,0,0,0,3504.64013671875
0,0,0,0,0,0,0,4,147.199996948242,0,0,1,0,0,0,21667.83984375
1,1,1,0.430000007152557,0,0,0,2,3.90000009536743,0,0,0,0,0.184900000691414,0,15.2100009918213
0,0,0,0.5,0,0,0,1,36.5999984741211,1,0,0,1,0.25,0,1339.55993652344
0,0,0,0,0,0,0,4,156.300003051758,0,0,0,0,0,0,24429.69140625
1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
0,0,0,1,0,0,0,4,97.3000030517578,0,0,0,0,1,0,9467.291015625
2,2,0,0.25,6,6,0,1,1.79999995231628,0,1,0,0,0.0625,0,3.23999977111816
0,0,0,0.449999988079071,9.30000019073486,9.30000019073486,0,0,0,3,1,0,0,0.202499985694885,0,0
0,0,0,0.25,0,0,0,0,0,2,1,0,0,0.0625,0,0
0,0,0,1,0,0,0,3,46,0,0,0,1,1,0,2116
0,0,0,1,0,0,0,3,60.4000015258789,0,0,1,1,1,0,3648.16015625
0,0,0,0,0,0,0,3,48.7999992370605,2,0,0,0,0,0,2381.43994140625
0,0,0,1,0,0,0,4,67.3000030517578,0,0,0,0,1,0,4529.29052734375
0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0
0,0,0,0.400000005960464,0,0,5,1.39999997615814,13.1000003814697,0,0,0,1,0.160000011324883,25,171.610015869141
0,0,0,0.5,0,0,0,0,0,1,0,0,0,0.25,0,0
0,0,0,0.5,0,0,0,1,5.80000019073486,15,0,1,1,0.25,0,33.6400032043457
0,0,0,0,0,0,0,1,5.69999980926514,17,0,0,1,0,0,32.4899978637695
0,0,0,0,0,0,0,4,200.199996948242,0,0,0,0,0,0,40080.0390625
0,0,0,0.5,0,0,0,4,165.600006103516,0,0,1,0,0.25,0,27423.361328125
0,0,0,1,0,0,0,4,40.0999984741211,0,0,0,0,1,0,1608.00988769531
0,0,0,0.6700000166893,0,0,0,2,32.5999984741211,0,0,1,0,0.448900014162064,0,1062.75988769531
1,0,0,0,0,0,0,2,10.6000003814697,0,0,0,0,0,0,112.360008239746
0,0,0,1,0,0,0,4,120.400001525879,0,0,0,0,1,0,14496.16015625
1,1,0,1,0,0,0,4,55,0,0,0,0,1,0,3025
0,0,0,0,0,0,0,4,79.1999969482422,0,0,1,0,0,0,6272.6396484375
1,0,1,0.330000013113022,0,0,0,3,41.5999984741211,0,0,0,0,0.108900010585785,0,1730.55981445312
0,0,0,0,0,0,0,2,113.699996948242,0,0,0,0,0,0,12927.689453125
0,0,0,0,0,0,0,3,29.3999996185303,0,0,0,1,0,0,864.359985351562
0,0,0,1,0,0,0,4,104,0,0,0,0,1,0,10816
0,0,0,0.330000013113022,0,0,0,1,7.59999990463257,5,0,0,0,0.108900010585785,0,57.7599983215332
0,0,0,1,0,0,0,4,131.100006103516,0,0,0,1,1,0,17187.2109375
0,0,0,0.5,0,0,0,2,25.1000003814697,2,0,1,0,0.25,0,630.010009765625
0,0,0,0.5,0,0,0,0,0,1,0,0,0,0.25,0,0
0,0,0,0,0,0,0,4,343,0,0,0,1,0,0,117649
0,0,0,1,0,0,0,2,19.8999996185303,2,0,0,0,1,0,396.009979248047
0,0,0,0,0,0,0,3,86.6999969482422,0,0,0,0,0,0,7516.8896484375
0,0,0,0.430000007152557,16.5,16.5,0,0,0,5,1,0,0,0.184900000691414,0,0
0,0,0,1,0,0,0,4,115.800003051758,0,0,1,0,1,0,13409.640625
1,0,0,0,0,0,0,3,26.1000003814697,0,0,1,0,0,0,681.210021972656
0,0,0,0.5,0,0,0,4,152.699996948242,0,1,0,0,0.25,0,23317.2890625
0,0,0,0,0,0,0,4,158,0,1,0,0,0,0,24964
0,0,0,1,0,0,0,4,160.600006103516,0,0,0,1,1,0,25792.361328125
1,1,0,0.400000005960464,0,0,0,4,300.799987792969,0,0,0,0,0.160000011324883,0,90480.6328125
0,0,0,1,0,0,0,1,3.5,0,0,0,0,1,0,12.25
0,0,0,1,0,0,0,2,23.3999996185303,0,0,0,1,1,0,547.559997558594
4,3,2,0.5,0,0,0,0,0,3,0,0,0,0.25,0,0
0,0,0,0.5,0,0,0,4,74.4000015258789,0,0,1,0,0.25,0,5535.3603515625
0,0,0,0.5,0,0,0,3,25.1000003814697,3,0,1,0,0.25,0,630.010009765625
0,0,0,0.5,4.80000019073486,4.80000019073486,4,1,1,4.19999980926514,1,0,0,0.25,16,1
0,0,0,0,0,0,0,3,37.0999984741211,2,0,0,0,0,0,1376.40991210938
2,2,2,0,0,0,0,0,0,25,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0.5,0,0,0,4,109.199996948242,0,0,0,1,0.25,0,11924.6396484375
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,4,90.4000015258789,0,1,0,0,1,0,8172.16015625
0,0,0,0,0,0,0,2,3.90000009536743,0,0,0,0,0,0,15.2100009918213
1,1,0,0.5,0,0,0,1,4.80000019073486,5,0,1,0,0.25,0,23.0400009155273
0,0,0,1,0,0,0,4,104.599998474121,0,0,0,0,1,0,10941.16015625
0,0,0,0,0,0,0,4,113.099998474121,0,0,1,1,0,0,12791.609375
0,0,0,0.5,0,0,0,3,41.5,0,0,0,0,0.25,0,1722.25
1,0,0,1,0,0,0,2,27,1,0,0,0,1,0,729
3,1,1,0.300000011920929,0,0,6,0.899999976158142,0,7,0,1,0,0.0900000035762787,36,0
2,1,1,0.5,0,0,0,2,16.3999996185303,0,0,0,0,0.25,0,268.959991455078
0,0,0,0.6700000166893,0,0,0,4,57.7000007629395,0,0,0,0,0.448900014162064,0,3329.2900390625
0,0,0,1,0,0,0,2,35.9000015258789,1,0,1,0,1,0,1288.81005859375
1,1,1,0,0,0,0,4,26,0,1,0,0,0,0,676
0,0,0,0.330000013113022,0,0,12,0,0,0,0,0,0,0.108900010585785,144,0
0,0,0,1,0,0,0,4,74.4000015258789,0,0,0,0,1,0,5535.3603515625
0,0,0,1,0,0,0,4,214.5,0,0,1,1,1,0,46010.25
1,1,0,0,0,0,0,3,65.5999984741211,1,0,0,0,0,0,4303.35986328125
0,0,0,0,0,0,0,3,133.100006103516,0,0,1,0,0,0,17715.611328125
0,0,0,1,0,0,0,4,95.5999984741211,0,0,0,0,1,0,9139.359375
0,0,0,0.25,0,0,0,4,170.699996948242,0,0,0,1,0.0625,0,29138.48828125
0,0,0,1,0,0,0,4,54.2999992370605,0,0,0,1,1,0,2948.48999023438
0,0,0,1,0,0,0,4,152.699996948242,0,0,0,0,1,0,23317.2890625
0,0,0,0.600000023841858,8.39999961853027,16.7999992370605,0,0,0,3.79999995231628,1,0,1,0.360000014305115,0,0
1,1,1,0,0,0,0,2,2.5,0,0,0,0,0,0,6.25
0,0,0,0.6700000166893,0,0,0,2,20,0,0,0,0,0.448900014162064,0,400
0,0,0,1,0,0,0,4,107.300003051758,0,0,0,0,1,0,11513.291015625
1,1,0,0.330000013113022,0.800000011920929,0.800000011920929,0,0,0,1,0,1,1,0.108900010585785,0,0
2,2,0,0.200000002980232,0,0,0,0,0,1,1,0,0,0.0400000028312206,0,0
0,0,0,1,0,0,0,4,67.0999984741211,0,0,0,0,1,0,4502.40966796875
5,1,0,0.25,0,0,0,4,61.4000015258789,0,0,1,0,0.0625,0,3769.96020507812
2,2,0,0.25,0,0,0,1,5.59999990463257,0,0,0,0,0.0625,0,31.3599987030029
0,0,0,0,0,0,0,1,9.60000038146973,0,0,0,1,0,0,92.1600036621094
0,0,0,1,0,0,0,4,175.600006103516,0,0,0,0,1,0,30835.361328125
0,0,0,0.25,0,0,0,2,13.6999998092651,2,0,1,0,0.0625,0,187.689987182617
0,0,0,0.600000023841858,0,0,0,0,0,6,0,1,0,0.360000014305115,0,0
0,0,0,0,0,0,0,4,28.6000003814697,0,0,0,0,0,0,817.960021972656
0,0,0,0,0,0,0,3,54.5,0,0,1,1,0,0,2970.25
0,0,0,0.400000005960464,14.3000001907349,14.3000001907349,0,2,8.19999980926514,0,0,1,0,0.160000011324883,0,67.2399978637695
3,1,0,0.560000002384186,0,0,0,0,0,3,0,1,0,0.31360000371933,0,0
0,0,0,0,0,0,0,3,51.7999992370605,0,0,0,1,0,0,2683.23999023438
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2,2,1,0.560000002384186,0,0,0,2,4.30000019073486,2,1,0,0,0.31360000371933,0,18.4900016784668
0,0,0,0.330000013113022,0,0,0,1,7.5,7,0,1,0,0.108900010585785,0,56.25
2,0,0,0.5,0,0,0,3,44.5,0,0,0,0,0.25,0,1980.25
0,0,0,1,0,0,0,2,27.2999992370605,2,0,0,0,1,0,745.289978027344
1,1,1,0.5,0,0,0,2,2.5,1,1,0,0,0.25,0,6.25
0,0,0,1,0,0,0,4,103.699996948242,0,0,1,0,1,0,10753.689453125
0,0,0,0,0,0,0,4,158.800003051758,0,0,0,0,0,0,25217.44140625
0,0,0,0,0,0,0,4,52.9000015258789,0,1,0,0,0,0,2798.41015625
0,0,0,1,0,0,0,2,14.6999998092651,2,0,1,1,1,0,216.089996337891
0,0,0,0.5,0,0,0,4,77.5999984741211,0,0,0,0,0.25,0,6021.759765625
0,0,0,0.0799999982118607,0,0,11,0,0,15,1,0,0,0.0063999998383224,121,0
0,0,0,0,0,0,0,4,128.699996948242,0,0,1,0,0,0,16563.689453125
0,0,0,0.6700000166893,0,0,0,3,84.0999984741211,2,0,1,0,0.448900014162064,0,7072.8095703125
0,0,0,0.330000013113022,0,0,0,3,23.8999996185303,2,0,0,1,0.108900010585785,0,571.2099609375
0,0,0,0,0,0,0,4,107.900001525879,0,0,0,0,0,0,11642.41015625
0,0,0,0,0,0,0,2,56.2999992370605,3,0,0,0,0,0,3169.68994140625
0,0,0,0.5,0,0,0,3,16.1000003814697,0,1,0,1,0.25,0,259.210021972656
0,0,0,0.25,0,0,0,4,205.800003051758,0,0,0,1,0.0625,0,42353.640625
0,0,0,1,0,0,0,4,132.399993896484,0,0,0,0,1,0,17529.7578125
0,0,0,1,0,0,0,4,142.800003051758,0,0,1,0,1,0,20391.841796875
0,0,0,0,0,0,0,4,232,0,0,0,1,0,0,53824
0,0,0,0.330000013113022,0,0,0,1,3.29999995231628,1,0,0,0,0.108900010585785,0,10.8899993896484
0,0,0,0.180000007152557,0,0,12,0,0,0,1,0,0,0.0324000008404255,144,0
0,0,0,0,0,0,0,4,210.899993896484,0,0,0,0,0,0,44478.80859375
0,0,0,0.6700000166893,0,0,0,4,122.800003051758,0,1,0,1,0.448900014162064,0,15079.8408203125
0,0,0,0,0,0,0,4,49,0,0,1,1,0,0,2401
0,0,0,0.5,0,0,0,3,39.9000015258789,6,0,0,0,0.25,0,1592.01013183594
0,0,0,0,0,0,0,4,100.5,0,0,0,0,0,0,10100.25
0,0,0,0.25,0,0,0,3,78.0999984741211,0,0,1,0,0.0625,0,6099.60986328125
0,0,0,0,0,0,0,4,136.5,0,0,1,0,0,0,18632.25
3,0,1,0.600000023841858,0,0,0,3,19.2000007629395,0,0,1,0,0.360000014305115,0,368.640014648438
0,0,0,0,0,0,0,4,123.800003051758,0,0,0,0,0,0,15326.4404296875
0,0,0,0.5,0,0,0,0,0,1,0,0,1,0.25,0,0
0,0,0,1,0,0,0,2,38.2999992370605,0,0,0,0,1,0,1466.88989257812
0,0,0,1,0,0,0,4,132.100006103516,0,0,0,0,1,0,17450.412109375
0,0,0,0,0,0,0,4,187.899993896484,0,0,0,1,0,0,35306.40625
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,0.129999995231628,0,0,0,3,17.1000003814697,0,0,1,0,0.0168999992311001,0,292.410003662109
0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0
0,0,0,0.330000013113022,0,0,0,3,49.7999992370605,6,0,0,0,0.108900010585785,0,2480.0400390625
0,0,0,0.25,0,0,0,2,19.2000007629395,0,1,0,0,0.0625,0,368.640014648438
0,0,0,1,0,0,0,2,10.1000003814697,10,0,0,1,1,0,102.010009765625
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,4,59.7000007629395,0,1,0,0,0,0,3564.09008789062
0,0,0,0.330000013113022,0,0,0,0,0,3,0,0,0,0.108900010585785,0,0
0,0,0,0,0,0,0,4,104.400001525879,0,0,0,0,0,0,10899.3603515625
1,0,0,0.28999999165535,0,0,0,2,3.79999995231628,0,0,1,0,0.0840999931097031,0,14.4399995803833
0,0,0,1,0,0,0,4,70.9000015258789,0,0,0,0,1,0,5026.81005859375
0,0,0,1,0,0,0,4,151.100006103516,0,0,0,1,1,0,22831.2109375
0,0,0,0.469999998807907,0,0,0,2,5.5,2,1,0,0,0.220899999141693,0,30.25
0,0,0,1,0,0,0,4,35.7999992370605,0,0,0,0,1,0,1281.63989257812
0,0,0,0,0,0,0,3,36.5,0,0,0,0,0,0,1332.25
0,0,0,0.629999995231628,0,0,6,1,19,12,0,0,0,0.396899998188019,36,361
0,0,0,0,0,0,0,1,8.60000038146973,0,0,0,0,0,0,73.9600067138672
0,0,0,0.600000023841858,1.10000002384186,1.10000002384186,0,4,154.5,0,0,1,0,0.360000014305115,0,23870.25
0,0,0,1,0,0,0,4,157,0,0,0,1,1,0,24649
0,0,0,0.5,0,0,0,2,21.7999992370605,1,0,1,0,0.25,0,475.239959716797
0,0,0,0.6700000166893,0,0,0,1,7.09999990463257,1,0,1,0,0.448900014162064,0,50.4099998474121
0,0,0,0.5,9,9,0,3,20.7000007629395,0,0,0,0,0.25,0,428.490020751953
0,0,0,0,0,0,0,4,284.299987792969,0,0,0,0,0,0,80826.484375
0,0,0,0,0,0,0,3,56.7999992370605,5,0,1,0,0,0,3226.23999023438
0,0,0,0.25,0,0,0,4,84.1999969482422,0,0,0,0,0.0625,0,7089.6396484375
0,0,0,0.5,0,0,0,3,6.69999980926514,0,0,0,0,0.25,0,44.8899955749512
0,0,0,1,0,0,0,4,117.199996948242,0,0,0,0,1,0,13735.8388671875
0,0,0,1,0,0,0,3,32.2999992370605,1,0,0,1,1,0,1043.28991699219
1,0,0,0.330000013113022,0,0,0,3,79,0,0,1,1,0.108900010585785,0,6241
0,0,0,0,0,0,0,4,174.5,0,0,0,1,0,0,30450.25
0,0,0,0.6700000166893,0,0,0,3,20.6000003814697,2,0,0,0,0.448900014162064,0,424.360015869141
0,0,0,1,0,0,0,4,262,0,0,0,0,1,0,68644
0,0,0,0,0,0,0,2,77.4000015258789,1,1,0,0,0,0,5990.76025390625
0,0,0,0,0,0,0,1,45.4000015258789,6,0,0,0,0,0,2061.16015625
0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0
0,0,0,1,0,0,0,4,69.6999969482422,0,0,0,1,1,0,4858.08935546875
0,0,0,0,0,0,0,4,206,0,0,0,0,0,0,42436
2,1,0,0.75,23.8999996185303,23.8999996185303,0,1,10.6000003814697,8.89999961853027,0,0,0,0.5625,0,112.360008239746
0,0,0,0,0,0,0,4,196.300003051758,0,0,1,1,0,0,38533.69140625
0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0
1,1,0,1,0,0,0,4,76.5999984741211,0,0,0,1,1,0,5867.5595703125
0,0,0,0.400000005960464,0,0,0,4,203.100006103516,0,0,0,0,0.160000011324883,0,41249.61328125
2,0,0,0,0,0,0,4,28.2000007629395,0,0,1,0,0,0,795.240051269531
0,0,0,0,0,0,0,4,197.800003051758,0,0,1,0,0,0,39124.83984375
0,0,0,0,0,0,0,1,18.8999996185303,1,0,0,0,0,0,357.209991455078
0,0,0,0,0,0,0,3,20.8999996185303,0,0,0,0,0,0,436.809997558594
0,0,0,0.330000013113022,0,0,0,2,5.09999990463257,1,0,0,0,0.108900010585785,0,26.0099983215332
0,0,0,0,0,0,0,3,9.80000019073486,1,1,0,0,0,0,96.0400009155273
0,0,0,1,0,0,0,3,30.3999996185303,0,0,0,0,1,0,924.159973144531
0,0,0,0.259999990463257,0,0,12,0,0,0,1,0,0,0.0675999969244003,144,0
1,1,0,0,0,0,0,0,0,5,1,0,1,0,0,0
0,0,0,0.330000013113022,0,0,0,4,44,0,0,1,0,0.108900010585785,0,1936
0,0,0,0.5,0,0,0,4,204.699996948242,0,0,1,0,0.25,0,41902.08984375
0,0,0,1,0,0,0,4,13.1999998092651,0,0,0,0,1,0,174.239990234375
0,0,0,0.5,0,0,0,3,5.40000009536743,0,0,0,0,0.25,0,29.1600017547607
1,1,0,1,0,0,0,3,13.3999996185303,2,1,0,1,1,0,179.559982299805
1,1,0,0.170000001788139,0,0,0,1,1.89999997615814,0,0,0,0,0.0289000011980534,0,3.60999989509583
1,0,0,0,0,0,0,3,68.9000015258789,0,0,0,0,0,0,4747.21044921875
0,0,0,0.6700000166893,0,0,0,0,0,1,0,1,1,0.448900014162064,0,0
0,0,0,0,0,0,0,4,134.399993896484,0,0,0,0,0,0,18063.357421875
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0.5,0,0,0,4,130.800003051758,0,0,1,0,0.25,0,17108.640625
1,0,0,0.400000005960464,0,0,0,0,0,15,1,0,0,0.160000011324883,0,0
0,0,0,0,0,0,0,2,24.8999996185303,0,0,0,0,0,0,620.010009765625
2,0,0,0.6700000166893,0,0,0,3,80.0999984741211,1,0,0,0,0.448900014162064,0,6416.009765625
0,0,0,1,0,0,0,1,5.30000019073486,3,0,0,0,1,0,28.0900020599365
1,1,1,0.6700000166893,0,0,0,1,0.300000011920929,1,0,0,0,0.448900014162064,0,0.0900000035762787
1,0,0,0.330000013113022,0,0,0,0,0,1,0,1,1,0.108900010585785,0,0
0,0,0,0,0,0,0,4,100.099998474121,0,0,1,1,0,0,10020.009765625
0,0,0,0,0,0,0,2,51,3,0,1,1,0,0,2601
0,0,0,0,0,0,0,3,103,0,0,0,1,0,0,10609
0,0,0,0.5,0,0,0,4,87.3000030517578,0,0,0,0,0.25,0,7621.29052734375
0,0,0,0.6700000166893,0,0,0,4,38.5,0,0,0,0,0.448900014162064,0,1482.25
0,0,0,0,0,0,0,4,94.9000015258789,0,0,0,0,0,0,9006.0107421875
0,0,0,1,0,0,0,4,70.0999984741211,0,0,0,0,1,0,4914.009765625
0,0,0,1,0,0,0,4,71.5999984741211,0,0,0,1,1,0,5126.5595703125
1,1,1,0.5,0,0,0,3,39.4000015258789,0,1,0,0,0.25,0,1552.36010742188
0,0,0,0.330000013113022,0,0,0,2,33.2999992370605,4,0,0,1,0.108900010585785,0,1108.88989257812
0,0,0,1,0,0,0,4,136.5,0,0,0,0,1,0,18632.25
1,1,1,0.6700000166893,0,0,0,2,10.6000003814697,0,0,1,0,0.448900014162064,0,112.360008239746
0,0,0,1,0,0,0,4,209.699996948242,0,0,0,1,1,0,43974.08984375
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0
0,0,0,1,0,0,0,2,37.7000007629395,5,0,0,0,1,0,1421.2900390625
0,0,0,0,0,0,0,3,60.2999992370605,0,0,0,0,0,0,3636.08984375
0,0,0,0.439999997615814,0,0,12,0,0,0,0,0,0,0.193599998950958,144,0
0,0,0,0,0,0,0,3,68.5,1,0,0,0,0,0,4692.25
0,0,0,1,0,0,0,2,29.7999992370605,5,0,0,1,1,0,888.039978027344
0,0,0,0,0,0,0,4,161.600006103516,0,0,0,0,0,0,26114.5625
0,0,0,0.800000011920929,0,0,12,0,0,0,0,1,0,0.64000004529953,144,0
0,0,0,0,0,0,0,3,142.600006103516,0,0,0,0,0,0,20334.76171875
0,0,0,1,0,0,0,1,34.4000015258789,0,0,0,0,1,0,1183.36010742188
0,0,0,0.5,0,0,0,4,188.800003051758,0,0,0,0,0.25,0,35645.44140625
0,0,0,0,0,0,0,4,228.600006103516,0,0,0,0,0,0,52257.9609375
0,0,0,0,0,0,0,4,172.699996948242,0,0,0,1,0,0,29825.2890625
1,1,0,0.5,0,0,0,3,33.0999984741211,0,1,0,1,0.25,0,1095.60986328125
0,0,0,0,0,0,0,2,38.4000015258789,0,1,0,1,0,0,1474.56005859375
0,0,0,0.6700000166893,0,0,0,4,97.1999969482422,0,0,1,0,0.448900014162064,0,9447.83984375
0,0,0,0.5,0,0,0,3,34.9000015258789,0,0,0,0,0.25,0,1218.01013183594
0,0,0,1,0,0,0,1,2.40000009536743,1,0,0,0,1,0,5.76000022888184
0,0,0,0.330000013113022,0,0,0,3,11.3000001907349,0,1,0,0,0.108900010585785,0,127.690002441406
0,0,0,1,0,0,0,3,35,2,0,0,0,1,0,1225
0,0,0,0,0,0,0,4,142.100006103516,0,0,1,0,0,0,20192.412109375
0,0,0,0.5,0,0,0,3,41.4000015258789,0,0,0,0,0.25,0,1713.96008300781
0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0
0,0,0,1,0,0,0,2,28,0,0,0,0,1,0,784
0,0,0,0.25,0,0,0,2,35.9000015258789,1,0,0,0,0.0625,0,1288.81005859375
0,0,0,1,2.90000009536743,2.90000009536743,0,3,17.7000007629395,2,0,0,0,1,0,313.2900390625
0,0,0,0.5,0,0,6,1.79999995231628,16,0,0,1,0,0.25,36,256
0,0,0,1,0,0,0,4,59.4000015258789,0,0,0,0,1,0,3528.36010742188
0,0,0,0.5,0,0,0,3,64.4000015258789,12,0,0,0,0.25,0,4147.3603515625
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,1,0,0,0,3,137.199996948242,3,0,0,1,1,0,18823.83984375
0,0,0,0,0,0,0,4,112.199996948242,0,0,0,0,0,0,12588.8388671875
0,0,0,0,0,0,0,1,2.09999990463257,0,0,1,0,0,0,4.40999937057495
1,1,1,0,0,0,0,3,31.1000003814697,0,1,0,1,0,0,967.210021972656
1,1,0,0.600000023841858,0,0,0,3,34,2,0,1,0,0.360000014305115,0,1156
0,0,0,0,0,0,0,3,24.1000003814697,6,0,0,0,0,0,580.809997558594
0,0,0,0.170000001788139,1.10000002384186,1.10000002384186,0,4,115.099998474121,0,0,0,0,0.0289000011980534,0,13248.009765625
0,0,0,0.330000013113022,0,0,0,2,137.100006103516,1,0,0,1,0.108900010585785,0,18796.412109375
0,0,0,0,0,0,0,4,63.2000007629395,0,0,0,0,0,0,3994.23999023438
0,0,0,1,0,0,0,4,217.699996948242,0,0,1,0,1,0,47393.2890625
0,0,0,0.5,0,0,0,3,48.2000007629395,0,0,0,0,0.25,0,2323.23999023438
0,0,0,0,0,0,0,4,46.9000015258789,0,0,0,0,0,0,2199.61010742188
0,0,0,0,0,0,0,4,129.100006103516,0,0,0,1,0,0,16666.8125
0,0,0,1,0,0,0,4,157.5,0,0,0,0,1,0,24806.25
3,1,1,0.5,0,0,0,1,4.09999990463257,0,0,0,0,0.25,0,16.8099994659424
0,0,0,0,0,0,0,4,39.9000015258789,0,0,1,0,0,0,1592.01013183594
0,0,0,1,0,0,0,4,128.100006103516,0,0,0,1,1,0,16409.611328125
0,0,0,0,0,0,0,4,101.199996948242,0,0,0,0,0,0,10241.439453125
0,0,0,0.25,0,0,0,4,71.5999984741211,0,0,0,1,0.0625,0,5126.5595703125
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,3,74.4000015258789,6,0,0,0,0,0,5535.3603515625
0,0,0,0.6700000166893,0,0,0,0,0,6,0,0,0,0.448900014162064,0,0
0,0,0,0,0,0,0,1,142.5,2,0,0,0,0,0,20306.25
0,0,0,0,0,0,0,3,94.4000015258789,0,0,1,0,0,0,8911.3603515625
0,0,0,0,0,0,0,4,85.5,0,0,1,1,0,0,7310.25
2,0,0,0.6700000166893,0,0,0,2,8.89999961853027,1,0,1,0,0.448900014162064,0,79.2099914550781
0,0,0,0.400000005960464,0,0,0,0,0,4,0,0,0,0.160000011324883,0,0
0,0,0,0.6700000166893,0,0,12,0,0,0,0,1,0,0.448900014162064,144,0
0,0,0,0,0,0,0,4,181.5,0,0,0,0,0,0,32942.25
1,1,1,0.200000002980232,0,0,0,1,6.09999990463257,8,1,0,0,0.0400000028312206,0,37.2099990844727
1,1,1,0.5,0,0,0,1,0.100000001490116,1,0,1,0,0.25,0,0.0100000007078052
0,0,0,0,0,0,0,3,22.1000003814697,0,1,0,0,0,0,488.410003662109
0,0,0,0,0,0,0,1,3.5,25,0,0,1,0,0,12.25
1,1,1,0.200000002980232,0,0,0,2,15.1999998092651,2,0,0,0,0.0400000028312206,0,231.039993286133
0,0,0,0.5,0,0,0,4,102.699996948242,0,0,0,0,0.25,0,10547.2890625
0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0
0,0,0,1,0,0,0,3,60.2999992370605,0,0,0,0,1,0,3636.08984375
0,0,0,0,0,0,0,3,104.099998474121,0,0,0,1,0,0,10836.8095703125
0,0,0,0.5,0,0,0,4,88.1999969482422,0,0,0,0,0.25,0,7779.2392578125
0,0,0,1,0,0,0,4,118.5,0,0,0,0,1,0,14042.25
3,2,2,0,0,0,0,1,0.699999988079071,2,0,0,0,0,0,0.489999979734421
0,0,0,0.5,0,0,0,4,88.5,0,0,1,1,0.25,0,7832.25
0,0,0,1,0,0,0,2,0.400000005960464,3,0,1,0,1,0,0.160000011324883
1,1,0,0.330000013113022,0,0,0,1,0.400000005960464,9,1,0,0,0.108900010585785,0,0.160000011324883
0,0,0,1,0,0,0,3,21.3999996185303,1,0,0,1,1,0,457.959991455078
0,0,0,0.5,0,0,0,4,129.899993896484,0,0,0,0,0.25,0,16874.0078125
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0.330000013113022,0,0,0,4,132.800003051758,0,0,0,0,0.108900010585785,0,17635.83984375
0,0,0,0,0,0,0,4,104.199996948242,0,0,1,1,0,0,10857.6396484375
0,0,0,1,0,0,0,4,75.5,0,1,0,0,1,0,5700.25
0,0,0,0.170000001788139,0,0,0,0,0,16,1,0,0,0.0289000011980534,0,0
0,0,0,0.330000013113022,0,0,0,0,0,11,0,0,0,0.108900010585785,0,0
2,2,1,0.25,0,0,0,0,0,15,0,0,0,0.0625,0,0
0,0,0,0,0,0,0,4,184.800003051758,0,0,0,0,0,0,34151.04296875
0,0,0,0,0,0,0,3,96.5999984741211,1,0,0,0,0,0,9331.5595703125
1,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0
0,0,0,0,16.2000007629395,32.4000015258789,12,0,0,0,1,0,1,0,144,0
1,1,1,0,0,0,0,3,50.7000007629395,0,0,1,0,0,0,2570.48999023438
0,0,0,0.5,0,0,0,4,104,0,0,0,0,0.25,0,10816
0,0,0,0,0,0,0,4,99,0,0,0,0,0,0,9801
0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
1,0,0,0.5,0,0,0,1,0.100000001490116,7,0,0,1,0.25,0,0.0100000007078052
0,0,0,0,0,0,0,4,166.399993896484,0,0,0,0,0,0,27688.95703125
0,0,0,0.5,0,0,0,3,164.899993896484,0,0,0,1,0.25,0,27192.0078125
0,0,0,0,0,0,0,1,10.6000003814697,2,1,0,0,0,0,112.360008239746
0,0,0,0,0,0,0,2,60.4000015258789,0,0,0,1,0,0,3648.16015625
2,1,1,0,0,0,0,3,25.2000007629395,1,0,0,0,0,0,635.0400390625
0,0,0,0.330000013113022,0,0,0,3,62.7999992370605,1,0,1,1,0.108900010585785,0,3943.83984375
